A,0.12041884816753927,0.6708039262789316,-0.0746885117607381,-0.7729846808437708,0.03307425239951134,-0.2490996078778871,0.26461355788617724,0.2964218328796373,0.41937581296788373,0.8149079349191983,0.4869074586902753
B,0.09424083769633508,0.5525640567157746,0.13252545481571,-0.9971766399561008,-0.41521279441588055,-0.34170118027578855,-0.8713618338264,-0.9086434413885873,0.07452740254010082,-0.13518310638082665,-0.19790133201088778
C,0.08900523560209424,-0.996998171915858,0.9891963114160427,0.7394975369086416,0.10755794675789421,0.9549955998057149,-0.3753402195452642,-0.8258963060304045,-0.5662096385697721,0.2655123817227947,0.12484820568011434
D,0.12041884816753927,0.44916464021689784,0.005797772969423187,-0.8939413197674999,0.40452948808543576,-0.930010757001138,-0.29147703746961073,0.3796414643946744,0.9571716753605413,0.500644427006727,-0.5086089261041693
E,0.08376963350785341,-0.5356298337908691,0.45180011921846064,0.958234849866124,0.9951676568023551,0.5618345088708632,0.5045635428448707,-0.11992270268633698,-0.5915212541591377,-0.921940644039003,0.8868064865573384
F,0.10471204188481675,-0.6768293580339486,0.07251033997348677,-0.5100607957532468,-0.9762590867989247,0.659885316270209,-0.13242065499037303,-0.989317108658051,-0.5728285371478101,-0.22155268746935008,-0.9089946597176595
G,0.10471204188481675,0.22153767751106823,-0.5859327307225881,0.7233707969312002,0.5799166530739566,-0.14029440593073605,-0.09540850813917778,0.2045985967387487,-0.5606888894011852,0.5831452675696798,-0.7829431218527247
H,0.09947643979057591,-0.10989670976761046,0.11557696383158911,-0.6054349209819476,0.12325945797872961,0.2127447284699695,-0.3795845411203318,0.6388238961680581,0.9632737631993589,-0.48162943884963516,-0.738411042564215
I,0.08376963350785341,-0.6544941579690551,0.23376476021819603,-0.7352036459389129,0.827982347985722,0.3884614212813253,-0.17218691280453613,-0.22764649256576686,0.3089276631775768,0.9249234577778522,-0.8412510590545756
J,0.09947643979057591,0.12073186562258575,0.7456949772637207,0.17266782599857233,0.6487147193692255,-0.708432991079637,0.16547307834648528,-0.3819996695713759,0.6289998299298896,0.073946388950342,0.1221488622401965
