A,0.08808290155440414,0.10896719576241942,0.8459694311309582,-0.20069252165862483,-0.5375699672908141,0.6269069055172714,0.5463817858409263,0.943234066851347,-0.34006151753456026,-0.37912000853515937,-0.1302870405262897
B,0.09326424870466321,0.4947688300474311,0.8380446746293109,-0.21763332974870164,-0.4440594893842231,-0.6542291575244141,-0.8238301555786911,-0.3551363034979007,-0.33877138777340066,-0.23410794182722716,-0.987332258761153
C,0.09326424870466321,-0.23422811130039345,-0.031609217824559055,-0.8224903147059133,0.9913404589351111,0.8205570776849878,-0.27514240436002835,-0.7874351252923868,-0.9575634389217609,-0.0318464230697324,-0.4020986040067023
D,0.08808290155440414,-0.7592409944566498,0.34480484380936316,0.9824425656790101,-0.15454649202360304,0.987612596405333,0.8404061202257571,-0.4793800873938381,-0.7706641637215346,-0.5588640441251052,-0.9540679955150801
E,0.09844559585492228,0.6292041468898533,0.11152606132249554,0.5683424343658185,-0.8874124441282485,-0.07567810919353746,0.3283182560065414,0.14195415020422453,0.4492538950257061,0.02353199900624503,0.23347482009398002
F,0.10362694300518134,0.09235995829968502,-0.3600735718367354,0.8803005195915066,0.21896953596395563,0.48997514573024503,-0.4599191265177853,-0.22359885273057012,-0.5428664026179144,-0.7543707221340317,-0.9203617303290388
G,0.09326424870466321,0.4614580364288752,0.47818788115769895,0.6754866223090727,0.6380139583463298,-0.45477912229985784,0.49675587230705753,-0.558475134858091,-0.3173274288904402,0.49361267606054415,-0.9740859095969208
H,0.10362694300518134,0.2310959322563304,-0.12135666295475245,-0.03692548060428158,0.2410461482609747,-0.05596565191194536,0.5345817226673477,-0.18742268931572847,-0.7978424711149963,0.6680851266085923,0.4758570749926623
I,0.14507772020725387,0.20037124721937327,0.49428040881482915,0.8428081708612585,-0.8305176780078203,0.24890223889163687,0.9345232626029265,0.3172560888975202,0.8652802377232447,0.5117500853135502,-0.3254266712897267
J,0.09326424870466321,0.8336050335802958,-0.4707179326273012,-0.9091519316062109,-0.320247833155342,-0.8718013478325324,-0.6936498590586888,-0.6287198502888445,-0.22883771044804257,-0.49957606292990664,0.06348376384299481
