A,0.08333333333333333,0.8147727175579722,0.5308219942620043,-0.5873798177079894,-0.8031105691439195,0.5204355802268219,-0.43027850319322547,0.5526938384444731,0.4402480597187026,-0.9549458081558675,0.9119203242209419
B,0.10416666666666667,0.9177969021529779,-0.29025422774167886,0.5317200570683993,-0.8123288680912053,0.824926806118397,0.6971186996764132,-0.3267329397711858,0.1484088253614928,0.3238129556720637,-0.5700288097458936
C,0.08333333333333333,-0.635232610099967,0.17684662509666182,-0.13048596623490738,-0.7394577020459456,-0.5164425849730552,0.7490957468319293,-0.7200163405606397,0.2614442097026457,-0.6752082497674059,0.8122742727921877
D,0.140625,0.29300052372406427,-0.6695299613079417,0.6452237634259104,-0.4841688668391311,0.24813180766858456,-0.2506942822062561,0.2996975469234495,0.9680990507564633,-0.9986677711304195,-0.8177235665622105
E,0.09895833333333333,0.21202826943538455,-0.1899940666081048,0.06674218746217409,0.14979272993851245,0.472911216588745,0.30876694378871394,0.8094959820237595,0.1363202827308181,0.10785411678326073,0.9721097817286111
F,0.09375,0.2180972744724341,-0.31986097511901623,0.9088171315108466,0.8283081622200508,-0.48529050267874174,0.16999221089423155,0.4177815611796656,-0.7402544579383334,-0.6710484024538901,0.8817392974852496
G,0.08854166666666667,-0.412163266690345,0.26477699790138276,0.39784899687890807,-0.037378634911241715,-0.0648502052746247,-0.5006549471789445,-0.7432268108101214,0.9279296999928539,0.17729331871428156,0.78641075745009
H,0.109375,0.5297215090738192,-0.4249872418606022,-0.31518679067116606,-0.9531435162801329,0.6068646461280849,-0.05714498097838283,-0.906696766394347,-0.7109514331280193,0.9329410844429475,0.7613691654343466
I,0.08854166666666667,-0.9583968507041636,-0.15255633556647852,-0.315757648276187,0.4913642505148672,0.8838493912486147,-0.04342461855768498,0.13738364878473064,-0.2271831067346186,-0.9467994345013875,0.3923093775042421
J,0.109375,0.6356460790300251,0.4833914943594524,0.603309915669076,0.5626699478039239,-0.5730688546772578,0.5748877210267185,0.3191357559040209,0.5278533022033511,-0.9202689413966203,0.08682789730611251
