1,0.08556062364710049,0.38907322765842944,0.8869901201732917,-0.13822312050659824,-0.8417907112856833,-0.21055749723937112,0.6885447170323944,-0.17473205668848735,-0.40143647703206,-0.6853756485762961
2,-0.5709996198502185,0.7401750897777193,0.24245989438697846,0.032734499186686916,-0.7403729835285167,0.9767199195619585,0.3385799393150477,-0.5320537274959765,-0.6013817118283262,0.03087577751888748
3,0.8427383304750087,0.06459760020008387,-0.6675004189676934,-0.46388992193661505,0.0909617704840544,0.17976168424733396,0.41821114008509674,-0.6971311335837953,-0.9920784307945789,0.7126357510021122
4,-0.16378343267643958,-0.6813208821614727,-0.6670634432916489,0.03438551737715789,0.22412162797451063,-0.9801157782990173,0.5661999335561283,0.9825759356967596,0.8142034932902489,0.8319091267738534
5,-0.2267816132734899,-0.5711716834434266,-0.5278534347586576,-0.21081781846590775,0.6314275483762497,-0.46714048810840203,-0.11711371636037438,0.3784101245177036,-0.5212523361090191,0.10029655023246553
6,0.2952891188014448,-0.767719714853311,0.5149824353098928,-0.5395119916813023,-0.5030255647137687,0.15721941439550058,0.8199063060428653,-0.3987746258959788,-0.39507232826455563,-0.6453758081866283
7,0.4385571438080651,-0.6038011260909364,0.09207424931792518,0.3716722829620671,-0.19157937260410351,0.20686605644888845,-0.9144253864010372,0.6368027412835611,0.7765997421464392,0.22049790667872338
8,0.8818742033039324,0.41810779650501506,-0.9647245048018998,-0.8662743175206777,-0.15228953171277038,0.04915945230188101,-0.13413699788804556,-0.16300348604585335,-0.6072317287689049,0.7063963728228577
9,0.8406435906461429,-0.3015548594905939,-0.5183434378728646,0.5449848164281956,0.12373498366688129,-0.10896539245708681,-0.4117931134171573,0.4365179447161134,-0.128860510012498,0.7307751010070134
10,-0.5585924786374616,-0.175299290015144,0.42436023555241476,0.29645883139438145,-0.27974049611534046,-0.10003869373996332,0.15259822359198982,0.8311484381204894,-0.6099580911127409,0.616001727140018
