A,0.08484848484848485,-0.690256903158144,0.4057682216996068,-0.4864142930021895,-0.16450789403404475,0.06296220746980086,-0.42059025450244847,-0.22614855719655536,-0.36016123437636427,0.5106751028246519,0.2381372253592875
B,0.09090909090909091,-0.5586045909866773,0.8080814691285125,0.5173959939194921,0.7834346580550031,-0.3311331820540766,-0.2007481922410712,0.15942567469552982,-0.8875869829810377,-0.025014820973230156,0.6287870951925958
C,0.09090909090909091,0.11617780021379609,0.3904627300904928,0.7311237212521418,-0.3847215171280489,-0.949164784733604,-0.5514288449712894,-0.42160170570257693,0.09993609758549504,0.6740918631322421,-0.914057039666446
D,0.13333333333333333,-0.619293585329955,0.5204743407646479,-0.14185484912756863,-0.23449204267221901,-0.1678834111187255,-0.7710872000337428,-0.32433538789889016,0.8054500999106995,-0.10202229822120823,-0.6982881990170251
E,0.10303030303030303,-0.4029874962852702,0.20775653497264002,-0.717126207710006,0.08740186993285581,-0.7139307769537782,0.6012568647293426,-0.10044081409598205,0.12676927326460663,-0.4635353674832059,-0.337939842062539
F,0.08484848484848485,0.8960942301766743,0.6964631664484933,-0.5443797389334055,-0.5444344505182706,-0.8704495885734893,0.8890862891931226,0.2896419914418389,-0.3465567679370185,-0.6800006762028523,-0.9209089445712637
G,0.12727272727272726,-0.030893932954015657,0.44107584923321763,0.020051003282812285,-0.6139311520577813,0.38780636434858207,-0.1950244528815115,-0.5461952762881512,-0.7636619835097114,-0.820913579135536,0.018086009405918535
H,0.08484848484848485,-0.6441443103307161,0.5732250781779886,0.47475030001570606,0.3491453458436573,0.7920820542103082,-0.7186621398928823,0.44270577882607554,0.34659259190237157,-0.4434089236307388,-0.010097076549034911
I,0.08484848484848485,0.5593171099173497,0.05993199060695997,0.5138275246240751,-0.43696099104985886,-0.7582891119594632,0.5761968279261891,0.8945671604162069,0.03409927806326274,-0.10972421089416207,-0.9873523314664716
J,0.11515151515151516,0.3274402177692193,0.5477934930153743,0.6299820505192908,0.2806102223285296,0.12325798481589234,0.43077844129077825,-0.909600242050397,-0.9253938459863844,0.47185983360717065,0.8057374755604019
