A,0.08438818565400844,-0.1632069929466453,-0.9688134388969876,-0.3768875619710266,-0.0254550609494284,0.059672702772765485,0.3884362818179681,-0.3202936397220202,0.5249272544918617,0.7244623906610477,-0.22520168043312738
B,0.08438818565400844,-0.8723805574589536,0.9204832743108364,0.3703093192444882,0.5625117084834461,-0.3517210316253254,-0.589247765710706,0.5326482566918425,0.25739516610035484,-0.908922931636843,0.46774294304955255
C,0.10548523206751055,0.07668648310497117,0.38001822158567133,-0.3319189065548427,0.9834969145373638,-0.3871581606374668,0.7131404347043468,-0.266977136752083,-0.27351625835856597,0.08823393260771462,0.6493212924598533
D,0.10126582278481013,-0.928903894629538,0.545245976904787,-0.2947791675744291,0.965548634044177,-0.9162762554039732,-0.9549769875767222,-0.8356615229885824,0.024240826018649297,-0.16407926288555563,-0.3468331009867964
E,0.08860759493670886,-0.14848162558629152,-0.8163311884417712,-0.07091317197030311,-0.18606063559022856,-0.3287939426078239,1.5638217268687526e-05,0.5479588193496929,0.06923524029576233,-0.3864429476432869,0.8292699464521271
F,0.10548523206751055,-0.8692250917142921,-0.910294780752827,0.9434349696560522,0.9025577669481808,-0.6237013838953767,0.2680496238656429,0.3637596418288065,-0.10173834760159939,0.21701014893437276,0.44092169603461784
G,0.10126582278481013,-0.9697663887567487,-0.7531691128245934,0.950862090956758,0.8051570922234914,0.5640369149827753,-0.9353659520265925,-0.8038777748618846,-0.9025040762098204,-0.474704435072959,-0.07145305513866074
H,0.10970464135021098,-0.4331016441238771,0.9700865899619919,-0.17828179064783467,-0.5931253701012682,-0.9772045868005381,-0.42475480842202606,0.9878441126961202,0.8378836223828114,-0.9575793252663476,-0.48666372489903464
I,0.11392405063291139,-0.7797449525955673,0.3194266507395953,-0.15135831127709487,0.8768402934461679,-0.25789163447009034,-0.4898598435724437,-0.3930793750998647,-0.016731190909798688,0.25590735405864695,-0.9770359446265966
J,0.10548523206751055,0.9494814791733897,-0.8816094682251532,0.02221372255766374,-0.5417743718899788,-0.17003042678497526,0.9358954178768961,-0.27469009552092305,-0.675298167352149,0.6888405739320766,-0.433092439494678
